Longitude,Latitude,Altitude,Time,Speed,points
-110.982497,45.482113,2083.1,1031.0,1.8532357850118504,"(45.482113, -110.982497)"
-110.982484,45.482078,2083.1,1033.0,1.642372194602078,"(45.482078, -110.982484)"
-110.982478,45.482044,2083.2,1036.0,1.5564280919263047,"(45.482044, -110.982478)"
-110.982475,45.482011,2083.3,1038.0,1.482879197629429,"(45.482011, -110.982475)"
-110.982481,45.481981,2083.4,1041.0,1.3170300853643442,"(45.481981, -110.982481)"
-110.98247,45.481955,2083.4,1043.0,1.5177321298197626,"(45.481955, -110.98247)"
-110.982454,45.48193,2083.5,1045.0,1.4056249901381852,"(45.48193, -110.982454)"
-110.982432,45.481899,2083.6,1048.0,1.3646133884076397,"(45.481899, -110.982432)"
-110.982415,45.481862,2083.8,1051.0,1.3263209947361094,"(45.481862, -110.982415)"
-110.982394,45.481833,2084.0,1054.0,1.1887763963717872,"(45.481833, -110.982394)"
-110.982371,45.481806,2084.2,1057.0,1.3241576595981501,"(45.481806, -110.982371)"
-110.982327,45.481781,2084.6,1060.0,1.4453140934897246,"(45.481781, -110.982327)"
-110.982296,45.48175,2085.0,1063.0,1.4827598433435834,"(45.48175, -110.982296)"
-110.982274,45.481727,2085.4,1065.0,1.5771691197777744,"(45.481727, -110.982274)"
-110.982245,45.481707,2085.8,1067.0,1.5953022009729185,"(45.481707, -110.982245)"
-110.982216,45.481687,2086.0,1069.0,1.554751638904034,"(45.481687, -110.982216)"
-110.982187,45.481669,2086.3,1071.0,1.4550463166776477,"(45.481669, -110.982187)"
-110.982143,45.481648,2086.7,1074.0,1.3366397715213856,"(45.481648, -110.982143)"
-110.982103,45.481628,2087.0,1077.0,1.0911731278597399,"(45.481628, -110.982103)"
-110.982068,45.481607,2087.2,1081.0,1.085158839482224,"(45.481607, -110.982068)"
-110.982063,45.481573,2087.4,1084.0,1.3754412377717613,"(45.481573, -110.982063)"
-110.982051,45.481534,2087.5,1087.0,1.3157012156546926,"(45.481534, -110.982051)"
-110.982032,45.481506,2087.5,1090.0,1.2283750766608008,"(45.481506, -110.982032)"
-110.982019,45.481472,2087.5,1093.0,1.4029265234971615,"(45.481472, -110.982019)"
-110.982009,45.481446,2087.6,1095.0,1.526170313467695,"(45.481446, -110.982009)"
-110.981999,45.481419,2087.6,1097.0,1.575851990985452,"(45.481419, -110.981999)"
-110.981985,45.481392,2087.6,1099.0,1.8470741644985633,"(45.481392, -110.981985)"
-110.981962,45.481358,2087.5,1101.0,2.020027138108737,"(45.481358, -110.981962)"
-110.981939,45.481327,2087.5,1103.0,1.8692923619942627,"(45.481327, -110.981939)"
-110.981919,45.481298,2087.4,1105.0,1.845020111313648,"(45.481298, -110.981919)"
-110.981896,45.481268,2087.3,1107.0,1.8719981843151627,"(45.481268, -110.981896)"
-110.981873,45.481239,2087.2,1109.0,1.7509741451326857,"(45.481239, -110.981873)"
-110.981843,45.481218,2087.2,1111.0,1.6265800202689893,"(45.481218, -110.981843)"
-110.981809,45.481202,2087.3,1113.0,1.6405021209075694,"(45.481202, -110.981809)"
-110.981778,45.481181,2087.3,1115.0,1.394787215376113,"(45.481181, -110.981778)"
-110.981751,45.481158,2087.1,1118.0,1.2036292090761591,"(45.481158, -110.981751)"
-110.98171,45.481138,2087.0,1121.0,1.5023304298526705,"(45.481138, -110.98171)"
-110.981672,45.481123,2086.8,1123.0,1.5175412183330599,"(45.481123, -110.981672)"
-110.981627,45.481106,2086.7,1126.0,1.1553678508806986,"(45.481106, -110.981627)"
-110.981585,45.481087,2086.3,1130.0,0.9234276640553984,"(45.481087, -110.981585)"
-110.981548,45.48107,2086.0,1134.0,1.1519990861436984,"(45.48107, -110.981548)"
-110.9815,45.481051,2085.7,1137.0,1.4130193142128054,"(45.481051, -110.9815)"
-110.981447,45.481047,2085.5,1140.0,1.3644374396349184,"(45.481047, -110.981447)"
-110.981399,45.481034,2085.3,1143.0,1.2802646647572562,"(45.481034, -110.981399)"
-110.981356,45.481021,2085.1,1146.0,1.1961258311679321,"(45.481021, -110.981356)"
-110.981319,45.481003,2085.0,1149.0,1.3980932575077798,"(45.481003, -110.981319)"
-110.981279,45.481011,2084.9,1151.0,1.224108507081962,"(45.481011, -110.981279)"
-110.981237,45.481014,2084.8,1155.0,0.4784867340471689,"(45.481014, -110.981237)"
-110.981218,45.480986,2084.7,1181.0,0.568824719426366,"(45.480986, -110.981218)"
-110.981167,45.480981,2084.7,1185.0,0.8041892093812437,"(45.480981, -110.981167)"
-110.981129,45.480986,2084.7,1190.0,0.8382773084299884,"(45.480986, -110.981129)"
-110.981088,45.480983,2084.8,1193.0,1.2526186011684914,"(45.480983, -110.981088)"
-110.981034,45.48099,2085.1,1196.0,1.1696096784048207,"(45.48099, -110.981034)"
-110.980988,45.480993,2085.5,1200.0,1.1849164256432538,"(45.480993, -110.980988)"
-110.980945,45.481018,2086.0,1203.0,1.1773376199213483,"(45.481018, -110.980945)"
-110.980913,45.48104,2086.7,1207.0,0.9851475457989484,"(45.48104, -110.980913)"
-110.980864,45.481056,2087.6,1211.0,1.4602675005585652,"(45.481056, -110.980864)"
-110.980823,45.481072,2088.0,1213.0,1.8560981981858398,"(45.481072, -110.980823)"
-110.980784,45.481091,2088.5,1215.0,1.7722683241703445,"(45.481091, -110.980784)"
-110.98075,45.481107,2089.5,1217.0,1.7234959375172612,"(45.481107, -110.98075)"
-110.980713,45.481122,2090.7,1219.0,1.6955868577003295,"(45.481122, -110.980713)"
-110.980677,45.481135,2091.4,1221.0,1.616067617724168,"(45.481135, -110.980677)"
-110.980641,45.481149,2091.7,1223.0,1.4930623241363399,"(45.481149, -110.980641)"
-110.9806,45.481172,2092.1,1226.0,1.3235981255525644,"(45.481172, -110.9806)"
-110.980562,45.481193,2092.7,1229.0,0.7625349013471352,"(45.481193, -110.980562)"
-110.980518,45.481211,2093.2,1245.0,0.9178315403513805,"(45.481211, -110.980518)"
-110.980483,45.481225,2093.6,1247.0,1.5456798209001397,"(45.481225, -110.980483)"
-110.980453,45.481242,2093.7,1249.0,1.4584030521075793,"(45.481242, -110.980453)"
-110.98041,45.481265,2094.0,1252.0,1.3985764333898456,"(45.481265, -110.98041)"
-110.980368,45.481288,2094.0,1255.0,1.4795187571453372,"(45.481288, -110.980368)"
-110.980333,45.481302,2094.0,1257.0,1.5752616444655199,"(45.481302, -110.980333)"
-110.980282,45.481325,2094.1,1260.0,1.4834974316134648,"(45.481325, -110.980282)"
-110.980236,45.481344,2094.1,1263.0,1.5418369264086733,"(45.481344, -110.980236)"
-110.980201,45.481362,2094.2,1265.0,1.679021777479682,"(45.481362, -110.980201)"
-110.980167,45.48138,2094.3,1267.0,1.7787748381204755,"(45.48138, -110.980167)"
-110.980129,45.481401,2094.6,1269.0,1.7345057352107007,"(45.481401, -110.980129)"
-110.980095,45.481416,2094.9,1271.0,1.4592363375806432,"(45.481416, -110.980095)"
-110.980054,45.481438,2095.0,1274.0,1.2493856006642794,"(45.481438, -110.980054)"
-110.98002,45.481458,2094.9,1277.0,0.6988006800100286,"(45.481458, -110.98002)"
-110.97999,45.481483,2094.9,1292.0,0.8565469298535978,"(45.481483, -110.97999)"
-110.979943,45.481505,2094.8,1295.0,1.5195496792324115,"(45.481505, -110.979943)"
-110.979909,45.48152,2094.7,1297.0,1.4339634741377867,"(45.48152, -110.979909)"
-110.979868,45.48154,2094.7,1300.0,1.546145047841595,"(45.48154, -110.979868)"
-110.979829,45.481557,2094.6,1302.0,1.8427045817446295,"(45.481557, -110.979829)"
-110.979787,45.481574,2094.6,1304.0,1.7457139409354712,"(45.481574, -110.979787)"
-110.979754,45.481591,2094.7,1306.0,1.680110542811507,"(45.481591, -110.979754)"
-110.979723,45.481614,2094.7,1308.0,1.9031426309345676,"(45.481614, -110.979723)"
-110.979686,45.48164,2094.8,1310.0,1.6249676220564062,"(45.48164, -110.979686)"
-110.979645,45.481655,2095.0,1313.0,1.4862188541039862,"(45.481655, -110.979645)"
-110.979619,45.481681,2095.0,1315.0,1.3603483775125238,"(45.481681, -110.979619)"
-110.979593,45.48171,2095.0,1319.0,0.8124188232769824,"(45.48171, -110.979593)"
-110.979577,45.481738,2095.0,1324.0,0.6370190973607315,"(45.481738, -110.979577)"
-110.97955,45.481757,2095.4,1329.0,0.8554544737565626,"(45.481757, -110.97955)"
-110.979527,45.481782,2095.7,1332.0,1.4122332582985178,"(45.481782, -110.979527)"
-110.979509,45.48181,2096.0,1334.0,1.4222602443901846,"(45.48181, -110.979509)"
-110.979502,45.48184,2096.1,1337.0,1.0245296810978344,"(45.48184, -110.979502)"
-110.979504,45.481873,2096.3,1341.0,0.9541423673338953,"(45.481873, -110.979504)"
-110.97949,45.481907,2096.6,1345.0,1.0497833841918642,"(45.481907, -110.97949)"
-110.979475,45.481935,2096.8,1348.0,1.209176067946526,"(45.481935, -110.979475)"
-110.979463,45.481969,2097.2,1351.0,1.4412251709590118,"(45.481969, -110.979463)"
-110.979443,45.481993,2097.8,1353.0,1.6019464356717057,"(45.481993, -110.979443)"
-110.979425,45.482019,2098.3,1355.0,1.3787438292399272,"(45.482019, -110.979425)"
-110.979406,45.482046,2098.8,1358.0,1.11004247481586,"(45.482046, -110.979406)"
-110.979384,45.482071,2098.9,1361.0,1.3288026510953683,"(45.482071, -110.979384)"
-110.97938,45.482099,2099.0,1363.0,1.4751573743168909,"(45.482099, -110.97938)"
-110.979353,45.482131,2099.3,1366.0,1.3098065512308548,"(45.482131, -110.979353)"
-110.979319,45.482154,2099.7,1369.0,1.22632718428506,"(45.482154, -110.979319)"
-110.979295,45.482182,2100.0,1372.0,1.2091141360303705,"(45.482182, -110.979295)"
-110.979264,45.482206,2099.9,1375.0,0.7596258159907101,"(45.482206, -110.979264)"
-110.979225,45.482214,2099.8,1385.0,0.24050087662159075,"(45.482214, -110.979225)"
-110.979171,45.482209,2100.0,1411.0,0.8490256357489915,"(45.482209, -110.979171)"
-110.979132,45.482206,2100.2,1413.0,1.4205662887610297,"(45.482206, -110.979132)"
-110.979082,45.482204,2100.5,1416.0,1.3168478347651131,"(45.482204, -110.979082)"
-110.979032,45.482197,2100.6,1419.0,1.4682899524986053,"(45.482197, -110.979032)"
-110.978992,45.48219,2100.7,1421.0,1.6172321657362023,"(45.48219, -110.978992)"
-110.978951,45.482185,2100.8,1423.0,1.61056129951193,"(45.482185, -110.978951)"
-110.978911,45.482191,2100.8,1425.0,1.608432143701895,"(45.482191, -110.978911)"
-110.978872,45.482201,2100.8,1427.0,1.731488432799547,"(45.482201, -110.978872)"
-110.978825,45.482198,2100.7,1429.0,1.9946859418362957,"(45.482198, -110.978825)"
-110.97877,45.482198,2100.6,1431.0,2.1729588059911773,"(45.482198, -110.97877)"
-110.978714,45.482202,2100.4,1433.0,2.5923382231177907,"(45.482202, -110.978714)"
-110.978655,45.482203,2096.6,1435.0,2.4703640032012038,"(45.482203, -110.978655)"
-110.978607,45.482194,2092.2,1438.0,1.7038210465922563,"(45.482194, -110.978607)"
-110.978554,45.482184,2093.0,1441.0,1.3927670902246274,"(45.482184, -110.978554)"
-110.978505,45.482175,2093.6,1444.0,1.5312557064399406,"(45.482175, -110.978505)"
-110.978461,45.482174,2094.0,1446.0,1.5032811841645142,"(45.482174, -110.978461)"
-110.978412,45.482176,2094.0,1449.0,1.1602665760560673,"(45.482176, -110.978412)"
-110.978363,45.482161,2094.1,1453.0,1.0806498091729373,"(45.482161, -110.978363)"
-110.978322,45.482152,2094.1,1456.0,0.8685372468479498,"(45.482152, -110.978322)"
-110.978284,45.482144,2094.1,1461.0,0.41560370824667936,"(45.482144, -110.978284)"
-110.978286,45.482116,2094.7,1476.0,0.4527933857358709,"(45.482116, -110.978286)"
-110.978289,45.48208,2095.8,1482.0,0.9284571295411043,"(45.48208, -110.978289)"
-110.978291,45.48205,2096.8,1485.0,0.8409430998883001,"(45.48205, -110.978291)"
-110.978322,45.482033,2097.3,1491.0,0.5924744804809394,"(45.482033, -110.978322)"
-110.978363,45.482026,2097.8,1496.0,0.7606755002937946,"(45.482026, -110.978363)"
-110.978405,45.482018,2098.2,1500.0,0.8220954894596346,"(45.482018, -110.978405)"
-110.978444,45.482011,2098.5,1504.0,1.0039790870006764,"(45.482011, -110.978444)"
-110.978483,45.481993,2098.8,1507.0,1.0908777230929494,"(45.481993, -110.978483)"
-110.978529,45.481981,2099.2,1511.0,0.9427079104014267,"(45.481981, -110.978529)"
-110.978576,45.481981,2099.6,1515.0,0.8086107715091142,"(45.481981, -110.978576)"
-110.97862,45.481978,2100.0,1520.0,0.9661324830280926,"(45.481978, -110.97862)"
-110.978662,45.481963,2100.5,1523.0,0.9700044777554938,"(45.481963, -110.978662)"
-110.978702,45.481949,2100.9,1528.0,0.9283249798819282,"(45.481949, -110.978702)"
-110.978743,45.481938,2101.4,1531.0,1.2585865922372976,"(45.481938, -110.978743)"
-110.97879,45.481922,2101.7,1534.0,1.6430472918552383,"(45.481922, -110.97879)"
-110.97883,45.481902,2102.0,1536.0,1.5117431819425888,"(45.481902, -110.97883)"
-110.978853,45.481866,2102.3,1540.0,1.2030672203876382,"(45.481866, -110.978853)"
-110.97887,45.481833,2102.6,1543.0,1.472956263571788,"(45.481833, -110.97887)"
-110.978877,45.481804,2102.8,1545.0,1.740892060226557,"(45.481804, -110.978877)"
-110.978889,45.481772,2102.8,1547.0,1.9498028998398502,"(45.481772, -110.978889)"
-110.978906,45.481737,2102.8,1549.0,1.8550902503199023,"(45.481737, -110.978906)"
-110.97892,45.481709,2102.9,1551.0,1.3891857718371186,"(45.481709, -110.97892)"
-110.978944,45.481684,2103.3,1554.0,1.1646527567098186,"(45.481684, -110.978944)"
-110.978973,45.481659,2103.7,1557.0,1.3691034490340293,"(45.481659, -110.978973)"
-110.979008,45.481626,2104.2,1560.0,1.5006248563297513,"(45.481626, -110.979008)"
-110.979033,45.481591,2104.8,1563.0,1.3220121776404716,"(45.481591, -110.979033)"
-110.979051,45.481562,2105.1,1566.0,1.2473873529272606,"(45.481562, -110.979051)"
-110.979065,45.481528,2105.4,1569.0,1.1693163549905885,"(45.481528, -110.979065)"
-110.979081,45.481503,2105.7,1572.0,1.0374974665935999,"(45.481503, -110.979081)"
-110.979111,45.481472,2106.3,1576.0,1.3458085355454568,"(45.481472, -110.979111)"
-110.97913,45.481446,2106.7,1578.0,1.504757737612405,"(45.481446, -110.97913)"
-110.97915,45.481412,2107.1,1581.0,1.2852800849623534,"(45.481412, -110.97915)"
-110.979162,45.481381,2107.5,1584.0,1.2828238826088005,"(45.481381, -110.979162)"
-110.979177,45.481346,2108.0,1587.0,1.291779415387865,"(45.481346, -110.979177)"
-110.979178,45.481314,2108.8,1590.0,1.2896730804232561,"(45.481314, -110.979178)"
-110.979166,45.481279,2109.6,1593.0,1.2087380900638602,"(45.481279, -110.979166)"
-110.97916,45.481251,2109.9,1596.0,0.8237618819141204,"(45.481251, -110.97916)"
-110.979153,45.481225,2110.2,1601.0,0.6122292195143184,"(45.481225, -110.979153)"
-110.979126,45.481204,2110.5,1606.0,0.8493113891194103,"(45.481204, -110.979126)"
-110.979115,45.481167,2111.2,1610.0,1.07656433363038,"(45.481167, -110.979115)"
-110.979096,45.481131,2112.0,1614.0,1.2746273000658566,"(45.481131, -110.979096)"
-110.979082,45.481093,2112.4,1617.0,1.2538474502446109,"(45.481093, -110.979082)"
-110.979052,45.481062,2112.7,1621.0,1.1775128416317915,"(45.481062, -110.979052)"
-110.979009,45.481044,2113.1,1624.0,1.2464437879585062,"(45.481044, -110.979009)"
-110.97897,45.481028,2113.5,1627.0,1.1418501287476115,"(45.481028, -110.97897)"
-110.978939,45.481008,2113.8,1630.0,1.2514836697743772,"(45.481008, -110.978939)"
-110.978903,45.48098,2114.1,1633.0,1.2056545490064965,"(45.48098, -110.978903)"
-110.978854,45.480969,2114.5,1637.0,1.3896846105734841,"(45.480969, -110.978854)"
-110.978816,45.480952,2114.9,1639.0,1.7244161623006036,"(45.480952, -110.978816)"
-110.978783,45.480933,2115.3,1641.0,1.3532215971898127,"(45.480933, -110.978783)"
-110.97875,45.480918,2115.6,1644.0,1.0327660643818855,"(45.480918, -110.97875)"
-110.978721,45.480899,2115.9,1647.0,1.1509971938057286,"(45.480899, -110.978721)"
-110.97869,45.480873,2116.3,1650.0,1.3450237001248702,"(45.480873, -110.97869)"
-110.978668,45.480838,2116.7,1653.0,1.4888657869608717,"(45.480838, -110.978668)"
-110.978659,45.480797,2117.3,1656.0,1.3307653412043985,"(45.480797, -110.978659)"
-110.978668,45.480768,2117.7,1659.0,0.9614652004618909,"(45.480768, -110.978668)"
-110.978689,45.480743,2118.1,1663.0,1.1267030552950292,"(45.480743, -110.978689)"
-110.978709,45.480707,2118.5,1666.0,1.3005555348274314,"(45.480707, -110.978709)"
-110.978715,45.480676,2118.6,1669.0,0.980619498996258,"(45.480676, -110.978715)"
-110.978729,45.480649,2118.7,1673.0,0.914696840054529,"(45.480649, -110.978729)"
-110.97874,45.480613,2119.1,1677.0,1.22478967425682,"(45.480613, -110.97874)"
-110.978739,45.480575,2119.6,1680.0,1.4002408198914797,"(45.480575, -110.978739)"
-110.978737,45.480538,2120.0,1683.0,1.4414345863612605,"(45.480538, -110.978737)"
-110.978737,45.480498,2120.7,1686.0,1.521921922141661,"(45.480498, -110.978737)"
-110.978731,45.480471,2121.2,1688.0,1.616478823251827,"(45.480471, -110.978731)"
-110.978716,45.480443,2121.8,1690.0,1.4365211311545403,"(45.480443, -110.978716)"
-110.978707,45.480412,2122.2,1693.0,1.0505002052182788,"(45.480412, -110.978707)"
-110.978692,45.480381,2122.7,1697.0,1.1839893854953571,"(45.480381, -110.978692)"
-110.978681,45.480343,2123.2,1700.0,1.3683919843209207,"(45.480343, -110.978681)"
-110.978667,45.48031,2123.7,1703.0,1.609581052554275,"(45.48031, -110.978667)"
-110.978643,45.48028,2124.2,1705.0,1.8315901640983294,"(45.48028, -110.978643)"
-110.978624,45.480252,2124.5,1707.0,1.63887072997122,"(45.480252, -110.978624)"
-110.9786,45.480214,2124.8,1710.0,1.735204705531123,"(45.480214, -110.9786)"
-110.978582,45.480182,2125.2,1712.0,1.7266883579581118,"(45.480182, -110.978582)"
-110.978576,45.480155,2125.5,1714.0,1.7503024251521122,"(45.480155, -110.978576)"
-110.97857,45.48012,2125.9,1716.0,1.5949390157847472,"(45.48012, -110.97857)"
-110.978561,45.480088,2126.3,1719.0,1.263176606838739,"(45.480088, -110.978561)"
-110.978544,45.480055,2126.7,1722.0,1.4611679566146742,"(45.480055, -110.978544)"
-110.978534,45.480027,2127.0,1724.0,1.4603344666976454,"(45.480027, -110.978534)"
-110.978514,45.479995,2127.5,1727.0,1.2459240171677153,"(45.479995, -110.978514)"
-110.97849,45.479968,2127.8,1730.0,1.054317346388479,"(45.479968, -110.97849)"
-110.978478,45.479936,2128.1,1734.0,1.1068837702705705,"(45.479936, -110.978478)"
-110.978468,45.479902,2128.3,1737.0,1.2994720622181095,"(45.479902, -110.978468)"
-110.978463,45.479867,2128.6,1740.0,1.4031303953423615,"(45.479867, -110.978463)"
-110.978459,45.479827,2129.1,1743.0,1.4199665095223863,"(45.479827, -110.978459)"
-110.97846,45.479791,2129.5,1746.0,1.3545638958542465,"(45.479791, -110.97846)"
-110.978469,45.479755,2130.0,1749.0,1.507831418802363,"(45.479755, -110.978469)"
-110.978476,45.479726,2130.4,1751.0,1.7535812633882513,"(45.479726, -110.978476)"
-110.978471,45.479693,2130.8,1753.0,1.2775354232734681,"(45.479693, -110.978471)"
-110.978466,45.479662,2131.1,1758.0,0.7829412116611022,"(45.479662, -110.978466)"
-110.978447,45.479634,2131.5,1762.0,1.131202293162614,"(45.479634, -110.978447)"
-110.978415,45.479604,2131.8,1765.0,1.437934889748477,"(45.479604, -110.978415)"
-110.978399,45.47958,2132.1,1767.0,1.3207505143324356,"(45.47958, -110.978399)"
-110.978395,45.479549,2132.4,1770.0,1.1147419916156973,"(45.479549, -110.978395)"
-110.978387,45.479511,2132.6,1774.0,1.297196898577788,"(45.479511, -110.978387)"
-110.978381,45.479484,2132.8,1776.0,1.5819837621581754,"(45.479484, -110.978381)"
-110.978394,45.479456,2132.9,1778.0,1.5840942404386757,"(45.479456, -110.978394)"
-110.97841,45.479431,2133.1,1780.0,1.3208456225671301,"(45.479431, -110.97841)"
-110.978431,45.479405,2133.4,1783.0,1.0608465046636864,"(45.479405, -110.978431)"
-110.978452,45.479372,2133.7,1787.0,1.108444085685855,"(45.479372, -110.978452)"
-110.978466,45.479341,2133.9,1790.0,1.087189740497545,"(45.479341, -110.978466)"
-110.978485,45.479309,2134.1,1794.0,1.1954291124532477,"(45.479309, -110.978485)"
-110.978491,45.479271,2134.5,1797.0,1.3882156403857406,"(45.479271, -110.978491)"
-110.978497,45.479235,2134.9,1800.0,0.9854297925554858,"(45.479235, -110.978497)"
